web-scraper-order,web-scraper-start-url,products,products-href,product_name,general_description,product_brand,product_description,product_specs
"1718376352-97","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","472-6550: 1.5 m3 (2.0 yd3), IT Coupler","https://parts.cat.com/en/catcorp/472-6550","472-6550: 1.5 m3 (2.0 yd3), IT Coupler","General Purpose Performance Series buckets provides higher fill factors and material retention in load and carry applications, as well as grading, leveling and dumping in a wide variety of applications and materials.","Brand: Cat","Cat® General Purpose Performance Series Buckets provide good all-around performance for stockpiling, re-handling, excavating and bank loading. As the name suggests, these buckets work well in loading from stockpiles as well as bank loading. Performance Series Buckets utilize a system-based approach to balance bucket shape against the machine's linkage, weight, lift and tilt capacities. The result is a bucket optimized for performance and productivity, and intended for use in production applications. The benefits of this design bring higher fill factors and material retention.","[{""product_specs"":""Width: 2388 mm""},{""product_specs"":""Weight: 523.7 kg""},{""product_specs"":""Height: 1070 mm""},{""product_specs"":""Length: 1075 mm""},{""product_specs"":""Capacity: 1.5 m³""},{""product_specs"":""Base Edge Thickness: 19 mm""},{""product_specs"":""Interface Type: IT Coupler""}]"
"1718376355-98","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","472-6549: 1.4 m3 (1.8 yd3), ISO Coupler","https://parts.cat.com/en/catcorp/472-6549","472-6549: 1.4 m3 (1.8 yd3), ISO Coupler","General Purpose Performance Series buckets provides higher fill factors and material retention in load and carry applications, as well as grading, leveling and dumping in a wide variety of applications and materials.","Brand: Cat","Cat® General Purpose Performance Series Buckets provide good all-around performance for stockpiling, re-handling, excavating and bank loading. As the name suggests, these buckets work well in loading from stockpiles as well as bank loading. Performance Series Buckets utilize a system-based approach to balance bucket shape against the machine's linkage, weight, lift and tilt capacities. The result is a bucket optimized for performance and productivity, and intended for use in production applications. The benefits of this design bring higher fill factors and material retention.","[{""product_specs"":""Width: 2388 mm""},{""product_specs"":""Weight: 507.1 kg""},{""product_specs"":""Height: 1070 mm""},{""product_specs"":""Length: 989 mm""},{""product_specs"":""Capacity: 1.4 m³""},{""product_specs"":""Base Edge Thickness: 19 mm""},{""product_specs"":""Interface Type: ISO Coupler""}]"
"1718376357-99","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","472-6548: 1.4 m3 (1.8 yd3), IT Coupler","https://parts.cat.com/en/catcorp/472-6548","472-6548: 1.4 m3 (1.8 yd3), IT Coupler","General Purpose Performance Series buckets provides higher fill factors and material retention in load and carry applications, as well as grading, leveling and dumping in a wide variety of applications and materials.","Brand: Cat","Cat® General Purpose Performance Series Buckets provide good all-around performance for stockpiling, re-handling, excavating and bank loading. As the name suggests, these buckets work well in loading from stockpiles as well as bank loading. Performance Series Buckets utilize a system-based approach to balance bucket shape against the machine's linkage, weight, lift and tilt capacities. The result is a bucket optimized for performance and productivity, and intended for use in production applications. The benefits of this design bring higher fill factors and material retention.","[{""product_specs"":""Width: 2388 mm""},{""product_specs"":""Weight: 507.5 kg""},{""product_specs"":""Height: 1070 mm""},{""product_specs"":""Length: 1039 mm""},{""product_specs"":""Capacity: 1.4 m³""},{""product_specs"":""Base Edge Thickness: 19 mm""},{""product_specs"":""Interface Type: IT Coupler""}]"
"1718376359-100","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","472-6546: 1.3 m3 (1.7 yd3), Pin On","https://parts.cat.com/en/catcorp/472-6546","472-6546: 1.3 m3 (1.7 yd3), Pin On","General Purpose Performance Series buckets provides higher fill factors and material retention in load and carry applications, as well as grading, leveling and dumping in a wide variety of applications and materials.","Brand: Cat","Cat® General Purpose Performance Series Buckets provide good all-around performance for stockpiling, re-handling, excavating and bank loading. As the name suggests, these buckets work well in loading from stockpiles as well as bank loading. Performance Series Buckets utilize a system-based approach to balance bucket shape against the machine's linkage, weight, lift and tilt capacities. The result is a bucket optimized for performance and productivity, and intended for use in production applications. The benefits of this design bring higher fill factors and material retention.","[{""product_specs"":""Width: 2388 mm""},{""product_specs"":""Weight: 493.7 kg""},{""product_specs"":""Height: 1070 mm""},{""product_specs"":""Length: 963 mm""},{""product_specs"":""Capacity: 1.3 m³""},{""product_specs"":""Base Edge Thickness: 19 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718376361-101","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","472-6544: 1.2 m3 (1.6 yd3), ISO Coupler","https://parts.cat.com/en/catcorp/472-6544","472-6544: 1.2 m3 (1.6 yd3), ISO Coupler","General Purpose Performance Series buckets provides higher fill factors and material retention in load and carry applications, as well as grading, leveling and dumping in a wide variety of applications and materials.","Brand: Cat","Cat® General Purpose Performance Series Buckets provide good all-around performance for stockpiling, re-handling, excavating and bank loading. As the name suggests, these buckets work well in loading from stockpiles as well as bank loading. Performance Series Buckets utilize a system-based approach to balance bucket shape against the machine's linkage, weight, lift and tilt capacities. The result is a bucket optimized for performance and productivity, and intended for use in production applications. The benefits of this design bring higher fill factors and material retention.","[{""product_specs"":""Width: 2388 mm""},{""product_specs"":""Weight: 487.2 kg""},{""product_specs"":""Height: 1070 mm""},{""product_specs"":""Length: 910 mm""},{""product_specs"":""Capacity: 1.2 m³""},{""product_specs"":""Base Edge Thickness: 19 mm""},{""product_specs"":""Interface Type: ISO Coupler""}]"
"1718376364-102","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","472-6543: 1.2 m3 (1.6 yd3), IT Coupler","https://parts.cat.com/en/catcorp/472-6543","472-6543: 1.2 m3 (1.6 yd3), IT Coupler","General Purpose Performance Series buckets provides higher fill factors and material retention in load and carry applications, as well as grading, leveling and dumping in a wide variety of applications and materials.","Brand: Cat","Cat® General Purpose Performance Series Buckets provide good all-around performance for stockpiling, re-handling, excavating and bank loading. As the name suggests, these buckets work well in loading from stockpiles as well as bank loading. Performance Series Buckets utilize a system-based approach to balance bucket shape against the machine's linkage, weight, lift and tilt capacities. The result is a bucket optimized for performance and productivity, and intended for use in production applications. The benefits of this design bring higher fill factors and material retention.","[{""product_specs"":""Width: 2388 mm""},{""product_specs"":""Weight: 468.89 kg""},{""product_specs"":""Height: 1070 mm""},{""product_specs"":""Length: 960 mm""},{""product_specs"":""Capacity: 1.2 m³""},{""product_specs"":""Base Edge Thickness: 19 mm""},{""product_specs"":""Interface Type: IT Coupler""}]"
"1718376366-103","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","472-6542: 1.6 m3 (2.1 yd3), Pin On, Bolt-On Cutting Edge","https://parts.cat.com/en/catcorp/472-6542","472-6542: 1.6 m3 (2.1 yd3), Pin On, Bolt-On Cutting Edge","General Purpose Performance Series buckets provides higher fill factors and material retention in load and carry applications, as well as grading, leveling and dumping in a wide variety of applications and materials.","Brand: Cat","Cat® General Purpose Performance Series Buckets provide good all-around performance for stockpiling, re-handling, excavating and bank loading. As the name suggests, these buckets work well in loading from stockpiles as well as bank loading. Performance Series Buckets utilize a system-based approach to balance bucket shape against the machine's linkage, weight, lift and tilt capacities. The result is a bucket optimized for performance and productivity, and intended for use in production applications. The benefits of this design bring higher fill factors and material retention.","[{""product_specs"":""Width: 2401 mm""},{""product_specs"":""Weight: 608.7 kg""},{""product_specs"":""Height: 1080 mm""},{""product_specs"":""Length: 1099 mm""},{""product_specs"":""Capacity: 1.6 m³""},{""product_specs"":""Base Edge Thickness: 19 mm""},{""product_specs"":""Cutting Edge Thickness: 19 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718376368-104","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","472-6541: 1.6 m3 (2.1 yd3), IT Coupler, Bolt-On Cutting Edge","https://parts.cat.com/en/catcorp/472-6541","472-6541: 1.6 m3 (2.1 yd3), IT Coupler, Bolt-On Cutting Edge","General Purpose Performance Series buckets provides higher fill factors and material retention in load and carry applications, as well as grading, leveling and dumping in a wide variety of applications and materials.","Brand: Cat","Cat® General Purpose Performance Series Buckets provide good all-around performance for stockpiling, re-handling, excavating and bank loading. As the name suggests, these buckets work well in loading from stockpiles as well as bank loading. Performance Series Buckets utilize a system-based approach to balance bucket shape against the machine's linkage, weight, lift and tilt capacities. The result is a bucket optimized for performance and productivity, and intended for use in production applications. The benefits of this design bring higher fill factors and material retention.","[{""product_specs"":""Width: 2401 mm""},{""product_specs"":""Weight: 617.79 kg""},{""product_specs"":""Height: 1080 mm""},{""product_specs"":""Length: 1134 mm""},{""product_specs"":""Capacity: 1.6 m³""},{""product_specs"":""Base Edge Thickness: 19 mm""},{""product_specs"":""Cutting Edge Thickness: 19 mm""},{""product_specs"":""Interface Type: IT Coupler""}]"
"1718376371-105","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","472-6540: 1.5 m3 (2.0 yd3), ISO Coupler, Bolt-On Cutting Edge","https://parts.cat.com/en/catcorp/472-6540","472-6540: 1.5 m3 (2.0 yd3), ISO Coupler, Bolt-On Cutting Edge","General Purpose Performance Series buckets provides higher fill factors and material retention in load and carry applications, as well as grading, leveling and dumping in a wide variety of applications and materials.","Brand: Cat","Cat® General Purpose Performance Series Buckets provide good all-around performance for stockpiling, re-handling, excavating and bank loading. As the name suggests, these buckets work well in loading from stockpiles as well as bank loading. Performance Series Buckets utilize a system-based approach to balance bucket shape against the machine's linkage, weight, lift and tilt capacities. The result is a bucket optimized for performance and productivity, and intended for use in production applications. The benefits of this design bring higher fill factors and material retention.","[{""product_specs"":""Width: 2401 mm""},{""product_specs"":""Weight: 591.9 kg""},{""product_specs"":""Height: 1080 mm""},{""product_specs"":""Length: 1049 mm""},{""product_specs"":""Capacity: 1.5 m³""},{""product_specs"":""Base Edge Thickness: 19 mm""},{""product_specs"":""Cutting Edge Thickness: 19 mm""},{""product_specs"":""Interface Type: ISO Coupler""}]"
"1718376373-106","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","472-6539: 1.5 m3 (2.0 yd3), IT Coupler, Bolt-On Cutting Edge","https://parts.cat.com/en/catcorp/472-6539","472-6539: 1.5 m3 (2.0 yd3), IT Coupler, Bolt-On Cutting Edge","General Purpose Performance Series buckets provides higher fill factors and material retention in load and carry applications, as well as grading, leveling and dumping in a wide variety of applications and materials.","Brand: Cat","Cat® General Purpose Performance Series Buckets provide good all-around performance for stockpiling, re-handling, excavating and bank loading. As the name suggests, these buckets work well in loading from stockpiles as well as bank loading. Performance Series Buckets utilize a system-based approach to balance bucket shape against the machine's linkage, weight, lift and tilt capacities. The result is a bucket optimized for performance and productivity, and intended for use in production applications. The benefits of this design bring higher fill factors and material retention.","[{""product_specs"":""Width: 2401 mm""},{""product_specs"":""Weight: 573.8 kg""},{""product_specs"":""Height: 1080 mm""},{""product_specs"":""Length: 1100 mm""},{""product_specs"":""Capacity: 1.5 m³""},{""product_specs"":""Base Edge Thickness: 19 mm""},{""product_specs"":""Cutting Edge Thickness: 19 mm""},{""product_specs"":""Interface Type: IT Coupler""}]"
"1718376375-107","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","472-6537: 1.4 m3 (1.8 yd3), Pin On, Bolt-On Cutting Edge","https://parts.cat.com/en/catcorp/472-6537","472-6537: 1.4 m3 (1.8 yd3), Pin On, Bolt-On Cutting Edge","General Purpose Performance Series buckets provides higher fill factors and material retention in load and carry applications, as well as grading, leveling and dumping in a wide variety of applications and materials.","Brand: Cat","Cat® General Purpose Performance Series Buckets provide good all-around performance for stockpiling, re-handling, excavating and bank loading. As the name suggests, these buckets work well in loading from stockpiles as well as bank loading. Performance Series Buckets utilize a system-based approach to balance bucket shape against the machine's linkage, weight, lift and tilt capacities. The result is a bucket optimized for performance and productivity, and intended for use in production applications. The benefits of this design bring higher fill factors and material retention.","[{""product_specs"":""Width: 2401 mm""},{""product_specs"":""Weight: 578.79 kg""},{""product_specs"":""Height: 1080 mm""},{""product_specs"":""Length: 1023 mm""},{""product_specs"":""Capacity: 1.4 m³""},{""product_specs"":""Base Edge Thickness: 19 mm""},{""product_specs"":""Cutting Edge Thickness: 19 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718376377-108","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","472-6535: 1.3 m3 (1.7 yd3), ISO Coupler, Bolt-On Cutting Edge","https://parts.cat.com/en/catcorp/472-6535","472-6535: 1.3 m3 (1.7 yd3), ISO Coupler, Bolt-On Cutting Edge","General Purpose Performance Series buckets provides higher fill factors and material retention in load and carry applications, as well as grading, leveling and dumping in a wide variety of applications and materials.","Brand: Cat","Cat® General Purpose Performance Series Buckets provide good all-around performance for stockpiling, re-handling, excavating and bank loading. As the name suggests, these buckets work well in loading from stockpiles as well as bank loading. Performance Series Buckets utilize a system-based approach to balance bucket shape against the machine's linkage, weight, lift and tilt capacities. The result is a bucket optimized for performance and productivity, and intended for use in production applications. The benefits of this design bring higher fill factors and material retention.","[{""product_specs"":""Width: 2401 mm""},{""product_specs"":""Weight: 572 kg""},{""product_specs"":""Height: 1080 mm""},{""product_specs"":""Length: 969 mm""},{""product_specs"":""Capacity: 1.3 m³""},{""product_specs"":""Base Edge Thickness: 19 mm""},{""product_specs"":""Cutting Edge Thickness: 19 mm""},{""product_specs"":""Interface Type: ISO Coupler""}]"
"1718376380-109","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","472-6534: 1.3 m3 (1.7 yd3), IT Coupler, Bolt-On Cutting Edge","https://parts.cat.com/en/catcorp/472-6534","472-6534: 1.3 m3 (1.7 yd3), IT Coupler, Bolt-On Cutting Edge","General Purpose Performance Series buckets provides higher fill factors and material retention in load and carry applications, as well as grading, leveling and dumping in a wide variety of applications and materials.","Brand: Cat","Cat® General Purpose Performance Series Buckets provide good all-around performance for stockpiling, re-handling, excavating and bank loading. As the name suggests, these buckets work well in loading from stockpiles as well as bank loading. Performance Series Buckets utilize a system-based approach to balance bucket shape against the machine's linkage, weight, lift and tilt capacities. The result is a bucket optimized for performance and productivity, and intended for use in production applications. The benefits of this design bring higher fill factors and material retention.","[{""product_specs"":""Width: 2401 mm""},{""product_specs"":""Weight: 553.79 kg""},{""product_specs"":""Height: 1080 mm""},{""product_specs"":""Length: 1020 mm""},{""product_specs"":""Capacity: 1.3 m³""},{""product_specs"":""Base Edge Thickness: 19 mm""},{""product_specs"":""Cutting Edge Thickness: 19 mm""},{""product_specs"":""Interface Type: IT Coupler""}]"
"1718376382-110","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","472-5371: 1.3 m3 (1.7 yd3), ISO Coupler, Bolt-On Teeth","https://parts.cat.com/en/catcorp/472-5371","472-5371: 1.3 m3 (1.7 yd3), ISO Coupler, Bolt-On Teeth","Used for loading, carrying, leveling, grading and dumping in a wide variety of applications and materials.","Brand: Cat","Cat® General Purpose Buckets have been designed to optimize performance of the Cat Compact Wheel Loader when loading, carrying, leveling, grading and dumping in a wide variety of applications and materials.","[{""product_specs"":""Width: 2060 mm""},{""product_specs"":""Weight: 436 kg""},{""product_specs"":""Height: 968 mm""},{""product_specs"":""Length: 1136 mm""},{""product_specs"":""Capacity: 1.3 m³""},{""product_specs"":""Base Edge Thickness: 20 mm""},{""product_specs"":""Interface Type: ISO Coupler""}]"
"1718376384-111","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","472-5370: 1.3 m3 (1.7 yd3), ISO Coupler, Bolt-On Cutting Edge","https://parts.cat.com/en/catcorp/472-5370","472-5370: 1.3 m3 (1.7 yd3), ISO Coupler, Bolt-On Cutting Edge","Used for loading, carrying, leveling, grading and dumping in a wide variety of applications and materials.","Brand: Cat","Cat® General Purpose Buckets have been designed to optimize performance of the Cat Compact Wheel Loader when loading, carrying, leveling, grading and dumping in a wide variety of applications and materials.","[{""product_specs"":""Width: 2080 mm""},{""product_specs"":""Weight: 462.1 kg""},{""product_specs"":""Height: 984 mm""},{""product_specs"":""Length: 1066 mm""},{""product_specs"":""Capacity: 1.3 m³""},{""product_specs"":""Base Edge Thickness: 20 mm""},{""product_specs"":""Cutting Edge Thickness: 16 mm""},{""product_specs"":""Interface Type: ISO Coupler""}]"
"1718376387-112","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","472-2548: 2490 mm (98 in), Bolt-On Cutting Edge","https://parts.cat.com/en/catcorp/472-2548","472-2548: 2490 mm (98 in), Bolt-On Cutting Edge","Used to load and carry large volumes of ultra-low density material in a variety of applications.","Brand: Cat","Cat® Material Handling Buckets for Cat Skid Steer Loaders and Compact Track Loaders are designed for loading, carrying, dumping and handling light, loosely packed material in agricultural and landscaping applications. They are specifically for applications where a larger capacity than Light Material Buckets is needed.","[{""product_specs"":""Width: 2490 mm""},{""product_specs"":""Capacity: 1.25 m³""},{""product_specs"":""Weight: 400 kg""},{""product_specs"":""Height: 814 mm""},{""product_specs"":""Length: 1156 mm""},{""product_specs"":""Base Edge Thickness: 19 mm""},{""product_specs"":""Cutting Edge Thickness: 16 mm""},{""product_specs"":""Interface Type: Skid Steer Coupler""}]"
"1718376389-113","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","472-2546: 2185 mm (86 in), Bolt-On Cutting Edge","https://parts.cat.com/en/catcorp/472-2546","472-2546: 2185 mm (86 in), Bolt-On Cutting Edge","Used to load and carry large volumes of ultra-low density material in a variety of applications.","Brand: Cat","Cat® Material Handling Buckets for Cat Skid Steer Loaders and Compact Track Loaders are designed for loading, carrying, dumping and handling light, loosely packed material in agricultural and landscaping applications. They are specifically for applications where a larger capacity than Light Material Buckets is needed.","[{""product_specs"":""Width: 2185 mm""},{""product_specs"":""Capacity: 1.07 m³""},{""product_specs"":""Weight: 365 kg""},{""product_specs"":""Height: 814 mm""},{""product_specs"":""Length: 1156 mm""},{""product_specs"":""Base Edge Thickness: 19 mm""},{""product_specs"":""Cutting Edge Thickness: 16 mm""},{""product_specs"":""Interface Type: Skid Steer Coupler""}]"
"1718376392-114","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","471-8330: Skid Steer to Horizontal Pin Lock Adapter","https://parts.cat.com/en/catcorp/471-8330","471-8330: Skid Steer to Horizontal Pin Lock Adapter","Coupler adapters for connecting to Cat® Skid Steer interfaces.","Brand: Cat","Cat® Skid Steer Adapters allow connecting to certain recommended Skid Steer Interface Type attachments. Adapters are available for both Mini Hydraulic Excavators and Compact Wheel Loaders, to allow sharing of tools across different machine families and reducing job site storage space storage by eliminating machine specific tools.","[{""product_specs"":""Weight: 65 kg""},{""product_specs"":""Width: 324 mm""},{""product_specs"":""Overall Length: 1125 mm""},{""product_specs"":""Overall Height: 523 mm""},{""product_specs"":""Interface Type: ISO Coupler""},{""product_specs"":""Required Hydraulics: None""}]"
"1718376395-115","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","469-0774: 2642 mm (104 in), Bolt-On Cutting Edge","https://parts.cat.com/en/catcorp/469-0774","469-0774: 2642 mm (104 in), Bolt-On Cutting Edge","Used to load and carry large volumes of ultra-low density material in a variety of applications.","Brand: Cat","Cat® Material Handling Buckets for Cat Skid Steer Loaders and Compact Track Loaders are designed for loading, carrying, dumping and handling light, loosely packed material in agricultural and landscaping applications. They are specifically for applications where a larger capacity than Light Material Buckets is needed.","[{""product_specs"":""Width: 2642 mm""},{""product_specs"":""Capacity: 1.33 m³""},{""product_specs"":""Weight: 418 kg""},{""product_specs"":""Height: 814 mm""},{""product_specs"":""Length: 1156 mm""},{""product_specs"":""Base Edge Thickness: 19 mm""},{""product_specs"":""Cutting Edge Thickness: 16 mm""},{""product_specs"":""Interface Type: Skid Steer Coupler""}]"
"1718376397-116","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","469-0194: 2.9 m3 (3.8 yd3), Pin On, Bolt-On Cutting Edge","https://parts.cat.com/en/catcorp/469-0194","469-0194: 2.9 m3 (3.8 yd3), Pin On, Bolt-On Cutting Edge","Sand & Gravel Buckets are designed for aggregate handling in batch plant loader applications.","Brand: Cat","Cat® Loader Sand & Gravel Buckets are designed for aggregate handling in batch plant loader applications.","[{""product_specs"":""Width: 2743 mm""},{""product_specs"":""Height: 1440 mm""},{""product_specs"":""Weight: 1251 kg""},{""product_specs"":""Length: 1428 mm""},{""product_specs"":""Capacity: 2.9 m³""},{""product_specs"":""Base Edge Thickness: 25 mm""},{""product_specs"":""Cutting Edge Thickness: 25 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718376399-117","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","469-0193: 2.9 m3 (3.8 yd3), Pin On","https://parts.cat.com/en/catcorp/469-0193","469-0193: 2.9 m3 (3.8 yd3), Pin On","Sand & Gravel Buckets are designed for aggregate handling in batch plant loader applications.","Brand: Cat","Cat® Loader Sand & Gravel Buckets are designed for aggregate handling in batch plant loader applications.","[{""product_specs"":""Width: 2750 mm""},{""product_specs"":""Height: 1419 mm""},{""product_specs"":""Weight: 1113 kg""},{""product_specs"":""Length: 1414 mm""},{""product_specs"":""Capacity: 2.9 m³""},{""product_specs"":""Base Edge Thickness: 25 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718376402-118","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","469-0192: 2.9 m3 (3.8 yd3), Fusion™ Coupler, Bolt-On Cutting Edge","https://parts.cat.com/en/catcorp/469-0192","469-0192: 2.9 m3 (3.8 yd3), Fusion™ Coupler, Bolt-On Cutting Edge","Sand & Gravel Buckets are designed for aggregate handling in batch plant loader applications.","Brand: Cat","Cat® Loader Sand & Gravel Buckets are designed for aggregate handling in batch plant loader applications.","[{""product_specs"":""Width: 2743 mm""},{""product_specs"":""Height: 1440 mm""},{""product_specs"":""Weight: 1236 kg""},{""product_specs"":""Length: 1428 mm""},{""product_specs"":""Capacity: 2.9 m³""},{""product_specs"":""Base Edge Thickness: 25 mm""},{""product_specs"":""Cutting Edge Thickness: 25 mm""},{""product_specs"":""Interface Type: Fusion™ Coupler""}]"
"1718376404-119","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","468-4751: 1.9 m3 (2.5 yd3), ISO Coupler, Bolt-On Cutting Edge","https://parts.cat.com/en/catcorp/468-4751","468-4751: 1.9 m3 (2.5 yd3), ISO Coupler, Bolt-On Cutting Edge","Performance Series Flat Floor, General Purpose Buckets utilize a long flat floor that delivers improved results when back dragging and grading.","Brand: Cat","Cat® Flat Floor Buckets are Performance Series, General Purpose Buckets that incorporate a specially designed long floor and a rear cutting edge to provide optimum results and productivity when performing light grading or back-dragging—while retaining all the premium loading-characteristic of the Performance Series.","[{""product_specs"":""Width: 2401 mm""},{""product_specs"":""Weight: 651.4 kg""},{""product_specs"":""Height: 1159 mm""},{""product_specs"":""Length: 1156 mm""},{""product_specs"":""Capacity: 1.9 m³""},{""product_specs"":""Base Edge Thickness: 19 mm""},{""product_specs"":""Cutting Edge Thickness: 19 mm""},{""product_specs"":""Interface Type: ISO Coupler""}]"
"1718376406-120","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","468-4750: 1.7 m3 (2.2 yd3), ISO Coupler, Bolt-On Cutting Edge","https://parts.cat.com/en/catcorp/468-4750","468-4750: 1.7 m3 (2.2 yd3), ISO Coupler, Bolt-On Cutting Edge","Performance Series Flat Floor, General Purpose Buckets utilize a long flat floor that delivers improved results when back dragging and grading.","Brand: Cat","Cat® Flat Floor Buckets are Performance Series, General Purpose Buckets that incorporate a specially designed long floor and a rear cutting edge to provide optimum results and productivity when performing light grading or back-dragging—while retaining all the premium loading-characteristic of the Performance Series.","[{""product_specs"":""Width: 2401 mm""},{""product_specs"":""Weight: 691.7 kg""},{""product_specs"":""Height: 1080 mm""},{""product_specs"":""Length: 1084 mm""},{""product_specs"":""Capacity: 1.7 m³""},{""product_specs"":""Base Edge Thickness: 19 mm""},{""product_specs"":""Cutting Edge Thickness: 19 mm""},{""product_specs"":""Interface Type: ISO Coupler""}]"
"1718376408-121","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","468-4749: 1.6 m3 (2.1 yd3), ISO Coupler, Bolt-On Cutting Edge","https://parts.cat.com/en/catcorp/468-4749","468-4749: 1.6 m3 (2.1 yd3), ISO Coupler, Bolt-On Cutting Edge","Performance Series Flat Floor, General Purpose Buckets utilize a long flat floor that delivers improved results when back dragging and grading.","Brand: Cat","Cat® Flat Floor Buckets are Performance Series, General Purpose Buckets that incorporate a specially designed long floor and a rear cutting edge to provide optimum results and productivity when performing light grading or back-dragging—while retaining all the premium loading-characteristic of the Performance Series.","[{""product_specs"":""Width: 2401 mm""},{""product_specs"":""Weight: 676.79 kg""},{""product_specs"":""Height: 1080 mm""},{""product_specs"":""Length: 1051 mm""},{""product_specs"":""Capacity: 1.6 m³""},{""product_specs"":""Base Edge Thickness: 19 mm""},{""product_specs"":""Cutting Edge Thickness: 19 mm""},{""product_specs"":""Interface Type: ISO Coupler""}]"
"1718376411-122","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","466-2256: 3.2 m3 (4.2 yd3), Pin On, Bolt-On Cutting Edge","https://parts.cat.com/en/catcorp/466-2256","466-2256: 3.2 m3 (4.2 yd3), Pin On, Bolt-On Cutting Edge","Sand & Gravel Buckets are designed for aggregate handling in batch plant loader applications.","Brand: Cat","Cat® Loader Sand & Gravel Buckets are designed for aggregate handling in batch plant loader applications.","[{""product_specs"":""Width: 2747 mm""},{""product_specs"":""Height: 1488 mm""},{""product_specs"":""Weight: 1289 kg""},{""product_specs"":""Length: 1486 mm""},{""product_specs"":""Capacity: 3.2 m³""},{""product_specs"":""Base Edge Thickness: 25 mm""},{""product_specs"":""Cutting Edge Thickness: 25 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718376413-123","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","466-2255: 2.7 m3 (3.5 yd3), Pin On, Bolt-On Cutting Edge","https://parts.cat.com/en/catcorp/466-2255","466-2255: 2.7 m3 (3.5 yd3), Pin On, Bolt-On Cutting Edge","Sand & Gravel Buckets are designed for aggregate handling in batch plant loader applications.","Brand: Cat","Cat® Loader Sand & Gravel Buckets are designed for aggregate handling in batch plant loader applications.","[{""product_specs"":""Width: 2747 mm""},{""product_specs"":""Height: 1404 mm""},{""product_specs"":""Weight: 1218 kg""},{""product_specs"":""Length: 1437 mm""},{""product_specs"":""Capacity: 2.7 m³""},{""product_specs"":""Base Edge Thickness: 25 mm""},{""product_specs"":""Cutting Edge Thickness: 25 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718376415-124","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","466-2254: 3.2 m3 (4.2 yd3), Pin On, Bolt-On Cutting Edge","https://parts.cat.com/en/catcorp/466-2254","466-2254: 3.2 m3 (4.2 yd3), Pin On, Bolt-On Cutting Edge","Sand & Gravel Buckets are designed for aggregate handling in batch plant loader applications.","Brand: Cat","Cat® Loader Sand & Gravel Buckets are designed for aggregate handling in batch plant loader applications.","[{""product_specs"":""Width: 2747 mm""},{""product_specs"":""Height: 1488 mm""},{""product_specs"":""Weight: 1290 kg""},{""product_specs"":""Length: 1486 mm""},{""product_specs"":""Capacity: 3.2 m³""},{""product_specs"":""Base Edge Thickness: 25 mm""},{""product_specs"":""Cutting Edge Thickness: 25 mm""},{""product_specs"":""Interface Type: Pin On""}]"
